simulation_n,seed,candidate_num,objective_score,S1_discharge_fraction,S1_discharge_mass_kg,S2_discharge_fraction,S2_discharge_mass_kg,S3_discharge_fraction,S3_discharge_mass_kg,diastatic_power_WK,fine_extract_db_pct,moisture_pct,total_protein_pct,wort_colour_EBC,wort_pH
144,185,3,0.40460087264730443,0.332229,2657.832466,0.420078,3360.624704,0.372693,2981.54283,332.8149489054235,81.64569196170481,4.296504682051433,10.552360986070859,3.8596756311594684,5.961398187120936
144,185,4,0.39455526450778555,0.527998,4223.986037,0.236276,1890.209441,0.360726,2885.804521,330.78211815880604,81.69701800043133,4.307786737027262,10.617481470177074,3.879901699521347,5.9572360713690715
145,186,1,0.3874625201161217,0.573074,4584.589466,0.380653,3045.220784,0.171274,1370.18975,329.5126099682114,81.6458530245513,4.3211893578708365,10.67722022794772,3.887909698216854,5.954694609480389
145,186,2,0.40253860175925527,0.375,3000.0,0.344463,2755.700326,0.405537,3244.299674,332.2793520586673,81.68606156123697,4.297426425171886,10.563366166920774,3.866496137516009,5.96028293685541
145,186,3,0.3939908768724924,0.541604,4332.835821,0.233396,1867.164179,0.35,2800.0,330.6993287385366,81.69116780097546,4.308852778910788,10.621953279216418,3.88028429032311,5.957072078560455
145,186,4,0.39152278711494837,0.453825,3630.602782,0.45426,3634.080371,0.216915,1735.316847,330.4709690567524,81.63346715017938,4.314968285646269,10.643813025296458,3.879030490764218,5.95664859782074
146,187,1,0.3874402428758669,0.57804,4624.322434,0.373853,2990.820073,0.173107,1384.857493,329.5067894444781,81.645974699108,4.321223592844481,10.677412479387625,3.8879662059805464,5.954682709818471
146,187,2,0.40508511357923066,0.376267,3010.135135,0.277449,2219.594595,0.471284,3770.27027,332.5236039387806,81.72312825700949,4.2927682714234585,10.545633984442983,3.8664677754853067,5.9607530065348575
146,187,3,0.39746549026254846,0.386693,3093.544618,0.446665,3573.316781,0.291642,2333.138601,331.65963601324955,81.62830741079691,4.306472829097516,10.600039471704093,3.868584291939574,5.959065073299313
146,187,4,0.3947744027576742,0.540491,4323.930846,0.224646,1797.170982,0.359862,2878.898172,330.83593623180883,81.69468528399386,4.307562445055319,10.615980623907358,3.8793121206337715,5.957346937399403
147,188,1,0.38755997188123154,0.566601,4532.811234,0.378848,3030.785849,0.17955,1436.402917,329.534445330743,81.64608340131235,4.32100846099462,10.676341608664735,3.8877358698956175,5.954738773416194
147,188,2,0.4048512396970221,0.510039,4080.310881,0.134067,1072.53886,0.480894,3847.150259,332.4463640062444,81.73122142277626,4.292727692551056,10.546700554480173,3.867577566169243,5.960590595819508
147,188,3,0.4025274354413016,0.363602,2908.812047,0.376778,3014.221974,0.384621,3076.965979,332.3658368667855,81.66755005008604,4.29819371084546,10.564337488431985,3.8647285338356725,5.960471348840103
147,188,4,0.39299261845481526,0.509613,4076.903024,0.275189,2201.511992,0.340198,2721.584984,330.5078331976678,81.6895156295514,4.310411111221578,10.629574361392924,3.8818292170462922,5.956684506320898
148,189,1,0.38712087175641535,0.642189,5137.509955,0.393317,3146.535705,0.089494,715.95434,329.4284229495013,81.64654619511516,4.321766011114056,10.680245372580611,3.8886677548610886,5.9545232356594315
148,189,2,0.4028225497579374,0.361064,2888.513514,0.377027,3016.216216,0.386909,3095.27027,332.41451041508464,81.66778171134797,4.297812002919902,10.562443540835323,3.8643253906724535,5.960569991107142
148,189,3,0.38867758077664266,0.644802,5158.419103,0.270945,2167.558666,0.209253,1674.022231,329.8068533040463,81.64296856129869,4.319209161045747,10.666752816921143,3.8852345499520955,5.95529390140261
148,189,4,0.38841671622844304,0.521343,4170.747562,0.408397,3267.172264,0.19526,1562.080173,329.74260750679434,81.6440075369469,4.31961026555634,10.668944527333723,3.8858413801996634,5.955162766414416
149,190,1,0.38712385084243056,0.630271,5042.168675,0.393471,3147.767541,0.101258,810.063785,329.43064248114615,81.64622459926677,4.321773978402139,10.680235127804163,3.888630918069126,5.954527964449416
149,190,2,0.4032475271662832,0.357342,2858.732877,0.377568,3020.547945,0.39009,3120.719178,332.48473210660734,81.66800705014832,4.297269627316393,10.559736080309063,3.863737724097065,5.960712378653801
149,190,3,0.39222463557611886,0.504875,4039.002933,0.602309,4818.475073,0.017815,142.521994,330.2705351233249,81.70637870811687,4.310897624472621,10.634684640751322,3.884794243413972,5.956191101040643
149,190,4,0.3888588254881304,0.53283,4262.641509,0.345377,2763.018868,0.246792,1974.339623,329.7927948248518,81.65466009297164,4.318421196130947,10.664605206472045,3.886004237431315,5.955257244772208
150,191,1,0.3875016968713162,0.582306,4658.44504,0.359015,2872.117962,0.18368,1469.436997,329.5185784063408,81.64654577825493,4.321091803429902,10.676835742499849,3.8878971722420186,5.9547062438207075
150,191,2,0.4039453039768311,0.35111,2808.883694,0.378726,3029.80713,0.395164,3161.309176,332.59984428201483,81.66821369882251,4.29639296000009,10.555335121815428,3.862765339831894,5.960945903025206
150,191,3,0.39916587813078824,0.4791,3832.80059,0.223137,1785.099582,0.422762,3382.099828,331.518204900693,81.72263720712637,4.300324792078648,10.583771223917589,3.875033649107933,5.958712473425945
150,191,4,0.39191975649287075,0.477151,3817.210999,0.3465,2772.003204,0.301348,2410.785797,330.40344314755544,81.66531505852348,4.313040460772098,10.639068410815439,3.881376963528608,5.956489409393498
151,192,1,0.3873001280642237,0.588121,4704.966443,0.383456,3067.651007,0.153423,1227.38255,329.47542385536775,81.64560433039026,4.32148645661274,10.678683618217173,3.888213711898879,5.954619297553895
151,192,2,0.4055280912604303,0.336982,2695.852535,0.38053,3044.239631,0.407488,3259.907834,332.85458691142844,81.66912816211527,4.294417978663204,10.54549106042917,3.86063885591727,5.96146237374609
151,192,3,0.3985472372002315,0.500961,4007.686018,0.210926,1687.408013,0.413113,3304.905969,331.428623792367,81.71819171515013,4.301334322457476,10.588177985951393,3.875552327829989,5.958533718579754
151,192,4,0.39161873284428306,0.466562,3732.494165,0.382628,3061.02034,0.275811,2206.485495,330.4098944533887,81.65070564948758,4.31410821035034,10.642172408691193,3.8805101903271844,5.956512650415888
152,193,1,0.3871218937351469,0.633279,5066.230507,0.387569,3100.555655,0.104152,833.213838,329.4312737105874,81.64599080725783,4.321787116780931,10.680264831718372,3.8886125345007563,5.954529408146793
152,193,2,0.4102564705773557,0.285521,2284.164859,0.388015,3104.121475,0.451464,3611.713666,333.59098902545026,81.67043254171493,4.28881105778764,10.517341034509839,3.854417286288006,5.9629563012780356
152,193,3,0.3912265088948058,0.591048,4728.380359,0.241572,1932.576035,0.29238,2339.043606,330.26711172225004,81.66348443100843,4.314199872999088,10.644644054039567,3.8824404878573056,5.956213939521496
152,193,4,0.3946549991308811,0.448593,3588.740617,0.339189,2713.511259,0.337219,2697.748123,330.9052234698356,81.67530635671469,4.308524605989369,10.617801149201403,3.8776433149470924,5.957501042158999
153,194,1,0.3871218830468482,0.63316,5065.282686,0.387787,3102.29682,0.104053,832.420495,329.43123436278285,81.64599864722109,4.321786812162622,10.680264523214278,3.8886133063602926,5.9545293228296945
153,194,2,0.4060952703752434,0.305538,2444.305382,0.467459,3739.674593,0.352003,2816.020025,333.1569491634323,81.62469852562835,4.2955506530700305,10.544237356695746,3.8555862500269407,5.9621069971889575
153,194,3,0.4010890786619404,0.743398,5947.180193,0.096974,775.790922,0.284629,2277.028886,332.37790515736566,81.61302462552766,4.302268593133774,10.576376469288004,3.8615961957996934,5.9605337113166685
153,194,4,0.3985523856768219,0.885417,7083.333333,0.166667,1333.333333,0.072917,583.333333,331.54577436414564,81.69399807043636,4.302306322024338,10.589291668163078,3.8732069495187225,5.958788325369758
154,195,1,0.3873200060239211,0.596943,4775.543627,0.364389,2915.112365,0.163668,1309.344009,329.48001698972706,81.64562835866221,4.3214502707559435,10.678504397041259,3.888175789244251,5.954628604537768
154,195,2,0.4051183756632725,0.057857,462.857143,0.797143,6377.142857,0.27,2160.0,333.10197113148485,81.60281061709074,4.297633806578652,10.551332633097728,3.8548401528171365,5.962010596419565
154,195,3,0.40463892281457126,0.358321,2866.571019,0.33976,2718.077475,0.426919,3415.351506,332.60248475881906,81.69156643334529,4.294589323401796,10.549883589300478,3.864040145794233,5.960935045790686
154,195,4,0.3937200856183277,0.55961,4476.878864,0.225235,1801.881042,0.340155,2721.240094,330.67882689414614,81.68422779865902,4.309536243735962,10.624319086682558,3.8800739640780972,5.95703528101469
155,196,1,0.3877398845583444,0.565945,4527.559055,0.359252,2874.015748,0.199803,1598.425197,329.56889320533105,81.64771566613328,4.320626151104863,10.67466471169411,3.8875321249960266,5.95480756614011
155,196,2,0.40686854112558085,0.344805,2758.441558,0.311201,2489.61039,0.468994,3751.948052,332.8743276332374,81.7098988709336,4.2911559159140875,10.535401168769381,3.8627351711780444,5.961474132731886
155,196,3,0.3955535718333125,0.527074,4216.592328,0.2249,1799.197145,0.373026,2984.210526,330.9534502234942,81.70147923324836,4.306164618865686,10.609979237774068,3.8786851691676936,5.957580762738276
155,196,4,0.4032679975517434,0.336478,2691.823899,0.444182,3553.459119,0.34434,2754.716981,332.6575145498672,81.632319432697,4.29870358836869,10.56137977203119,3.8602783056637877,5.961087895313562
156,197,1,0.3877269173745791,0.565144,4521.154023,0.361692,2893.538575,0.198163,1585.307402,329.5668027144676,81.64751634235657,4.320657011239565,10.67478945349611,3.887538918896154,5.954803461041621
156,197,2,0.41275550518113563,0.21875,1750.0,0.03125,250.0,0.875,7000.0,333.91812555934996,81.68061493110298,4.285586702468682,10.502635098800662,3.852186935836063,5.963613289377722
156,197,3,0.40533092059911163,0.306056,2448.447205,0.498913,3991.304348,0.320031,2560.248447,333.0840646857001,81.61396700959077,4.296915497878592,10.549453190778852,3.8556129989456402,5.961966500370296
156,197,4,0.4015345122774233,0.464015,3712.11703,0.208046,1664.366547,0.45294,3623.516423,331.8866099105721,81.73216912290171,4.296841493951414,10.567653560153135,3.872414439216146,5.959453684722439
157,198,1,0.3870879809236198,0.002852,22.812333,1.0,8000.0,0.122148,977.187667,329.41825096547126,81.6470427439498,4.321804152830437,10.680516289791758,3.8887822809419013,5.954502242575671
157,198,2,0.39497588329388883,0.437888,3503.10559,0.356366,2850.931677,0.330745,2645.962733,331.00371812409236,81.66768897061738,4.308369884329282,10.615821681847962,3.8763782921788086,5.9577062677402495
157,198,3,0.4074508131393939,0.155872,1246.975418,0.805627,6445.018109,0.163501,1308.006473,333.24374038358786,81.65195072900818,4.292819807896153,10.53470957163326,3.856358456025344,5.962264250806583
157,198,4,0.395030760153742,0.02549,203.923952,0.901348,7210.782186,0.198162,1585.293862,331.256879773174,81.61628336208581,4.3104033987165025,10.618027430408368,3.87135865025969,5.958255862589397
158,199,1,0.3871853146368812,0.613218,4905.740988,0.414953,3319.626168,0.096829,774.632844,329.4401906803406,81.64730621676044,4.321619947370985,10.679626139338483,3.888609399389763,5.954546595354436
158,199,2,0.40349559536655016,0.36402,2912.162162,0.352196,2817.567568,0.408784,3270.27027,332.45464730421804,81.68298426348008,4.296350527811587,10.557441624908327,3.8648269265675417,5.960640908233709
158,199,3,0.3934107078460754,0.549297,4394.37751,0.235542,1884.337349,0.340161,2721.285141,330.60655181181465,81.68644592335409,4.3099073224332045,10.626544247117852,3.8808149289742473,5.956887028410542
158,199,4,0.39080752219321474,0.467281,3738.247085,0.427512,3420.098397,0.230207,1841.654519,330.29883770858316,81.6379126450346,4.315916006324727,10.649304361919054,3.88074867080463,5.956296098746835
159,200,1,0.38712218401029236,0.643717,5149.736985,0.394454,3155.632142,0.086829,694.630872,329.4281731540822,81.64666598712158,4.321758728463921,10.68022736763665,3.8886765449761382,5.954522645407187
159,200,2,0.40544671604737087,0.353253,2826.02546,0.332567,2660.537482,0.43918,3513.437058,332.70979353412594,81.69664230695633,4.293399060164254,10.544661895352363,3.8634049697529083,5.961149348520639
159,200,3,0.39249158941417694,0.8325,6660.0,0.23625,1890.0,0.05625,450.0,330.4247653055833,81.68558661569467,4.311332478460202,10.633616430679325,3.8823209204823246,5.956518614081632
159,200,4,0.3882999396019513,0.710304,5682.434845,0.284363,2274.901821,0.130333,1042.663335,329.71308685256025,81.6446017138547,4.319785651166099,10.669924848074295,3.8861267033119256,5.955102429386602
160,201,1,0.38712209950937465,0.635615,5084.923408,0.395861,3166.890621,0.093523,748.185972,329.4289562567438,81.64649490529082,4.321765940677885,10.680236956545288,3.8886603472448433,5.954524353845486
160,201,2,0.41394799868052673,0.189759,1518.072289,0.013554,108.433735,0.921687,7373.493976,334.22909747770774,81.65228744060178,4.285424963304507,10.497365697948783,3.847955306719691,5.964264207661596
160,201,3,0.40181666531325694,0.397071,3176.564865,0.305416,2443.326507,0.422514,3380.108628,332.06325211180973,81.70554636510197,4.297554134735617,10.567073910179007,3.869425634712419,5.959830741319572
160,201,4,0.39830524908446563,0.372785,2982.282391,0.491766,3934.12684,0.260449,2083.590769,331.86300294083577,81.61769855702254,4.305762321139999,10.594779225868676,3.8662567323060744,5.959485258040089
161,202,1,0.38712294988537926,0.632955,5063.637163,0.395535,3164.278808,0.096511,772.084029,329.4295814907875,81.64640488187847,4.321768141570696,10.680233940238438,3.8886500020634402,5.954525685533411
161,202,2,0.4041179897203653,0.39881,3190.47619,0.252976,2023.809524,0.473214,3785.714286,332.32944090862844,81.73049711658587,4.293657446371486,10.551288632827868,3.8685366696511085,5.960353754915186
161,202,3,0.3964180850118801,0.393589,3148.713761,0.468007,3744.0588,0.263403,2107.22744,331.4896807070094,81.62301602429388,4.308148065506325,10.607679877949604,3.8697429354777855,5.9587237531277
161,202,4,0.39088748115247585,0.546684,4373.473918,0.275735,2205.882353,0.30258,2420.643729,330.1471511986817,81.67362627556744,4.314322289429656,10.64685684984771,3.8840292272863826,5.955963386964078
162,203,1,0.38712126623111937,0.642502,5140.01868,0.39385,3150.802411,0.088647,709.178908,329.428320841196,81.64658796100804,4.321763584294392,10.680239663018625,3.888670947909027,5.954522999384206
162,203,2,0.4037137241389177,0.355817,2846.537742,0.370555,2964.441672,0.398628,3189.020586,332.54021420642914,81.67266608907212,4.2964987982760015,10.5565700224214,3.863522353611451,5.960821767130681
162,203,3,0.3886974365859814,0.512757,4102.057173,0.410266,3282.126636,0.201977,1615.81619,329.8091083215988,81.64344634453549,4.319155799267653,10.666558039009129,3.885241819810956,5.955298147101592
162,203,4,0.38832846113659464,0.650145,5201.157367,0.280618,2244.947314,0.194237,1553.895319,329.729495736994,81.64249969288336,4.319823506196453,10.66978596878945,3.885869677493572,5.955137197756318
163,204,1,0.3871207835885483,0.638503,5108.02139,0.385628,3085.026738,0.100869,806.951872,329.4308440757691,81.64602598855305,4.321787642401787,10.680273018347377,3.8886181611096204,5.954528511593377
163,204,2,0.4048737098448225,0.3749,2999.198504,0.287036,2296.286401,0.463064,3704.515095,332.51030020255325,81.71873792365189,4.293203137864334,10.547143256630646,3.866337575223794,5.960729049929997
163,204,3,0.40587496552760427,0.615471,4923.766816,0.090807,726.457399,0.418722,3349.775785,332.8655521819294,81.67856715640282,4.2936149391492435,10.542913245418045,3.8610695242281112,5.961478077450859
163,204,4,0.3905124926591038,0.485586,3884.689079,0.374771,2998.17105,0.264642,2117.139871,330.1697351646769,81.65190829634467,4.315812404549806,10.650979749577465,3.8826296475347317,5.956024312414812
164,205,1,0.3871285695068811,0.646183,5169.461291,0.399349,3194.791295,0.079468,635.747413,329.427806121703,81.6470681007439,4.321730756351381,10.68014909795102,3.888702021650702,5.954521621117256
164,205,2,0.4103128785801533,0.289195,2313.559322,0.355932,2847.457627,0.479873,3838.983051,333.5089894896921,81.68936960494207,4.287977720960254,10.516102555347038,3.856170196089156,5.9627766984906
164,205,3,0.39512671750671174,0.407199,3257.591623,0.469143,3753.141361,0.248658,1989.267016,331.2368093724796,81.62451240021655,4.309924890787561,10.616900682016839,3.87198736093101,5.958209406781592
164,205,4,0.3981523352893718,0.448274,3586.192036,0.275093,2200.741252,0.401633,3213.066713,331.39440279592566,81.71044596200528,4.302181938189255,10.591247310015062,3.8754144953599035,5.958469631877089
165,206,1,0.3871284970482495,0.651174,5209.391088,0.39404,3152.316705,0.079787,638.292207,329.4283983175959,81.64693831217035,4.321736241940866,10.68015644401343,3.888689749671037,5.95452291335526
165,206,2,0.4055908977683897,0.328767,2630.136986,0.785959,6287.671233,0.010274,82.191781,332.4920972885675,81.74660702766084,4.291210380878496,10.541445030503679,3.868041439241265,5.960672746025958
165,206,3,0.40713912736791247,0.311309,2490.470253,0.415713,3325.703598,0.397978,3183.826149,333.1992937204824,81.65092828652045,4.293230311400012,10.536624876961847,3.856681539674364,5.962174737908844
165,206,4,0.3896585761184573,0.51138,4091.040928,0.350679,2805.430229,0.262941,2103.528843,329.9605802622304,81.65685556214412,4.316998681058846,10.657756346834532,3.8846921443735587,5.95559631023808
166,207,1,0.38712527366456234,0.648347,5186.779059,0.3939,3151.19787,0.082753,662.02307,329.4282372063207,81.64680910517272,4.321747316811865,10.680192147261428,3.8886839485239477,5.954522676040222
166,207,2,0.4052615858822288,0.327069,2616.54939,0.418556,3348.445711,0.379376,3035.004899,332.91547407074506,81.6472419868412,4.295634486587221,10.548203858673277,3.8589025542198536,5.9616011682083005
166,207,3,0.39544968778868606,0.480677,3845.419355,0.271065,2168.516129,0.373258,2986.064516,330.92906085389234,81.70242209538239,4.3062749938065314,10.610685583667403,3.878946006547806,5.957530599637177
166,207,4,0.39269402310141155,0.437119,3496.950157,0.478586,3828.685953,0.209295,1674.36389,330.7274039692669,81.63036931220917,4.313287143581383,10.634824446601577,3.8766666372657492,5.957171290051998
167,208,1,0.3871291418075793,0.652554,5220.434433,0.385056,3080.450523,0.087389,699.115044,329.4306493001154,81.64649160604323,4.321753531054594,10.680173680854312,3.8886456934971414,5.954527792869969
167,208,2,0.4086287393368331,0.280043,2240.343348,0.787017,6296.137339,0.05794,463.519313,333.1045900179502,81.71955365371946,4.288696350035692,10.524479972907839,3.861303493429284,5.961934840982039
167,208,3,0.40344855241397476,0.361948,2895.584077,0.359256,2874.048292,0.403796,3230.367631,332.4664924295165,81.67886543432535,4.296576575255468,10.557937534543072,3.864496862338446,5.960667813123685
167,208,4,0.39000762301855546,0.484379,3875.034559,0.407762,3262.095659,0.232859,1862.869782,330.1044129347636,81.64256334799653,4.317014775721052,10.655591820474488,3.882668793394987,5.955898203418646
168,209,1,0.38712245080380425,0.646848,5174.780527,0.389565,3116.520351,0.088587,708.699122,329.429017447976,81.64649969783552,4.321765116953982,10.680233543970008,3.88866009049534,5.9545244747303
168,209,2,0.4037728273144784,0.360079,2880.634601,0.35668,2853.437421,0.408241,3265.927978,332.5112910338077,81.68077790975934,4.296095451084993,10.55580495273486,3.8642202169198967,5.960757422353516
168,209,3,0.3877348865401303,0.640606,5124.844566,0.484394,3875.155434,0.0,0.0,329.50641205875684,81.66073286940257,4.320099054942753,10.674044671616613,3.888789329849229,5.954671695028339
168,209,4,0.388284643647477,0.715716,5725.72753,0.287213,2297.707958,0.122071,976.564512,329.70323137000474,81.6459525447662,4.319756168225625,10.669988022061418,3.8862859843673134,5.955081485522341
169,210,1,0.3871316497623699,0.654196,5233.570413,0.384495,3075.960171,0.086309,690.469417,329.4310332848592,81.64653704643736,4.321747188232596,10.680148744930722,3.8886449360425943,5.954528540770348
169,210,2,0.40425421999810823,0.357068,2856.545129,0.35337,2826.957561,0.414562,3316.49731,332.57875977244737,81.68331614660343,4.295396984092654,10.552671571163387,3.8637845741920933,5.960892615461921
169,210,3,0.3982250834359933,0.382304,3058.434783,0.558196,4465.565217,0.1845,1476.0,331.7749393530676,81.63331710912334,4.305227832506632,10.594530584395782,3.8678771098823423,5.959295650266985
169,210,4,0.38948400835854347,0.494868,3958.944282,0.406059,3248.474281,0.224073,1792.581438,329.9863031555268,81.6432165808376,4.31784817562118,10.659909093701591,3.883714569401005,5.95565799702773
170,211,1,0.38712776253441483,0.651423,5211.382888,0.385029,3080.232226,0.088548,708.384886,329.4305591242537,81.64644083771424,4.321758083582966,10.680188725760377,3.8886436437682805,5.954527645076462
170,211,2,0.40491114759773345,0.352957,2823.659074,0.348411,2787.288758,0.423632,3389.052168,332.6687905938852,81.68702010412711,4.294440735467646,10.548417735727778,3.8632208554097534,5.961072798141773
170,211,3,0.40089540077417496,0.405692,3245.533486,0.719308,5754.466514,0.0,0.0,331.71004476042776,81.74586409224254,4.297115816326563,10.571192914203875,3.874684374693578,5.959085762163306
170,211,4,0.3906088610896383,0.54225,4337.996478,0.58165,4653.198983,0.001101,8.804539,329.95955043365194,81.70048173198413,4.313673828127751,10.64779763155784,3.8871246224294445,5.95556392382281
171,212,1,0.38712077604206446,0.63922,5113.760989,0.38551,3084.080425,0.10027,802.158586,329.4307773075701,81.64603982928611,4.321787084458389,10.680272371720243,3.8886195007076045,5.95452836644802
171,212,2,0.40587292154593974,0.346732,2773.854962,0.340291,2722.328244,0.437977,3503.816794,332.79669265529805,81.69288385806085,4.293036277309359,10.542236637231188,3.862453439505107,5.961328356343298
171,212,3,0.40325365711070255,0.355006,2840.048628,0.640359,5122.872525,0.129635,1037.078847,332.4886555788657,81.66739875379668,4.297286752191751,10.559727093823472,3.8636703959043817,5.960720765395169
171,212,4,0.39966300048890313,0.359163,2873.304158,0.498988,3991.90372,0.266849,2134.792123,332.1164000198039,81.61555700409991,4.304030848363494,10.585686390939655,3.8639719701439805,5.960001119642055
172,213,1,0.38712180447297656,0.64573,5165.840708,0.387577,3100.619469,0.091692,733.539823,329.4295611441153,81.64635109059485,4.321772402792372,10.680247036929188,3.8886471875619737,5.954525681586466
172,213,2,0.4077960293942702,0.439024,3512.195122,0.054878,439.02439,0.631098,5048.780488,332.81928675870273,81.7516140236747,4.288380972218313,10.527923120367205,3.865523114488743,5.961333435604858
172,213,3,0.40218981060562753,0.365539,2924.311927,0.3793,3034.40367,0.380161,3041.284404,332.31756128290795,81.6656714278638,4.298698252059171,10.566593813363546,3.86503677776245,5.960374658129716
172,213,4,0.3908479036550012,0.464684,3717.468454,0.458362,3666.896688,0.201954,1615.634858,330.3184617010097,81.63556868084224,4.315948298517855,10.64909933092265,3.8804507241407253,5.956337561527107
173,214,1,0.3871220151944598,0.64183,5134.643307,0.383857,3070.854709,0.099313,794.501984,329.4310940218602,81.64603525141564,4.321785065567052,10.68026144251869,3.888616539421722,5.954529012530037
173,214,2,0.4090810231780554,0.304162,2433.293979,0.289551,2316.410862,0.531287,4250.295159,333.1571496726047,81.72319797750217,4.288024889850813,10.521656982281595,3.861056728044096,5.9620390018083045
173,214,3,0.39397183903905014,0.453684,3629.472014,0.344057,2752.452395,0.327259,2618.075591,330.789317108628,81.67150317461338,4.3096819479217405,10.62305634978633,3.8784226797124695,5.957268403250956
173,214,4,0.3883963325839844,0.579216,4633.725918,0.310711,2485.687544,0.235073,1880.586538,329.69602339098,81.65291989355147,4.319277846019454,10.668663947427897,3.8867346659581576,5.955062015504329
174,215,1,0.3871201507273356,0.639955,5119.640565,0.386746,3093.966624,0.098299,786.392811,329.4302449735993,81.64612149368132,4.321784827336102,10.680273790106778,3.8886285874814486,5.954527229144173
174,215,2,0.4073235099720191,0.1069,855.20362,0.045814,366.515837,0.972285,7778.280543,333.4142868363273,81.6116650125525,4.294621734773723,10.53749156068536,3.85266269867747,5.962638421721007
174,215,3,0.40679223947856274,0.33779,2702.319588,0.339965,2719.716495,0.447245,3577.963918,332.9374014500561,81.69424356839916,4.291880101184901,10.536603358169222,3.86132633969691,5.961613038926973
174,215,4,0.3908776687262502,0.502379,4019.030604,0.32787,2622.961007,0.294751,2358.008389,330.1718787589652,81.66797617364443,4.314568966102208,10.647216455861006,3.883503986066014,5.9560175054798785
175,216,1,0.38712411547921194,0.64865,5189.196334,0.387326,3098.607684,0.089024,712.195982,329.4296573525083,81.64644786909146,4.321764290483334,10.680221219872953,3.888651741851164,5.954525809673992
175,216,2,0.40909142144445,0.31223,2497.840173,0.31709,2536.717063,0.49568,3965.442765,333.22412845980216,81.7096348604459,4.288560051559297,10.522232024527089,3.859730753274326,5.962184381852921
175,216,3,0.39184439932696735,0.470983,3767.860247,0.362746,2901.964193,0.291272,2330.175561,330.4188830735581,81.65875310362279,4.313426251683831,10.639988246227519,3.880880445299058,5.956525308036757
175,216,4,0.3889900123994363,0.692937,5543.499591,0.257011,2056.091578,0.175051,1400.408831,329.8971609049871,81.63874707891141,4.31885625803731,10.664304760189047,3.884228163315702,5.9554801496989125
176,217,1,0.3871202319046333,0.64151,5132.082347,0.392285,3138.276553,0.091205,729.6411,329.42865374067105,81.64646456669374,4.321770520616132,10.680255350453457,3.8886612473746838,5.954523760832184
176,217,2,0.4005497210670238,0.18314,1465.116279,0.194352,1554.817276,0.747508,5980.066445,331.7576348250933,81.72360418858159,4.298460317030731,10.574494261475373,3.873040960689633,5.959197824193482
176,217,3,0.4029416220795049,0.365625,2925.0,0.360993,2887.941176,0.398382,3187.058824,332.38963792773393,81.67719419976683,4.297279005579631,10.561227202466062,3.8650608920576963,5.960512965633383
176,217,4,0.38877135900153675,0.566998,4535.981227,0.308089,2464.714062,0.249913,1999.304711,329.76405822242566,81.65656753455187,4.318490399276242,10.665254917483715,3.8863558183945415,5.955197587313194
177,218,1,0.387122534783052,0.645634,5165.073239,0.385328,3082.624331,0.094038,752.30243,329.43029737318153,81.64623132642056,4.32177604545797,10.680246638324963,3.8886342414406165,5.954527259238111
177,218,2,0.4098398217062113,0.24956,1996.478873,0.784331,6274.647887,0.091109,728.873239,333.38733933572877,81.69965319111128,4.288101946031456,10.518346771390844,3.8577812513375616,5.96252261769622
177,218,3,0.40331774662440834,0.363649,2909.189189,0.357568,2860.540541,0.403784,3230.27027,332.44084278985565,81.67966499043027,4.296707322281247,10.558724385461344,3.8647605098114624,5.960615191300157
177,218,4,0.39024351146767455,0.523906,4191.24544,0.313054,2504.42939,0.288041,2304.325169,330.0359630891911,81.66792014479769,4.3155897094258835,10.652369696136246,3.8846625457435366,5.95574164719588
178,219,1,0.3871202966451643,0.637875,5102.996092,0.386789,3094.311767,0.100337,802.692141,329.43054124679156,81.64606578541796,4.321786867110123,10.680275351379725,3.88862296032842,5.954527869239725
178,219,2,0.4048800846209223,0.356585,2852.678571,0.728237,5825.892857,0.040179,321.428571,332.4752965822003,81.72620844079435,4.29289425257244,10.54675511799116,3.8670517801962663,5.960652807713317
178,219,3,0.4038828798521217,0.360523,2884.186047,0.352674,2821.395349,0.411802,3294.418605,332.5178353349952,81.68322574451545,4.295859521284379,10.554996481776291,3.864300273541499,5.960769006840337
178,219,4,0.3899088660992906,0.51676,4134.079667,0.332628,2661.025775,0.275612,2204.894559,329.9897488150935,81.66230237835354,4.316364463933835,10.655404948492373,3.884745441403459,5.955651737396099
179,220,1,0.38712119754411617,0.633372,5066.972001,0.391203,3129.623228,0.100426,803.40477,329.4302387442963,81.64617595022108,4.321780714048205,10.68026154607852,3.8886316660866727,5.954527178682179
179,220,2,0.4049565912785333,0.354098,2832.786885,0.34377,2750.163934,0.427131,3417.04918,332.66326537878984,81.68972279041328,4.294275601318288,10.54800733658887,3.8634182287085177,5.961059705561892
179,220,3,0.3903067656668845,0.682879,5463.035019,0.227626,1821.011673,0.214494,1715.953307,330.2044835292933,81.63509213665097,4.316837102055987,10.653519251871144,3.8813984218712654,5.956106526513712
179,220,4,0.38794836807856004,0.613097,4904.775125,0.49712,3976.957246,0.014783,118.267629,329.5412919436509,81.66386009213257,4.319599316033082,10.672008841273847,3.8886649457710325,5.954740326531036
180,221,1,0.38712167891703714,0.644972,5159.772912,0.386456,3091.646391,0.093573,748.580697,329.42993152743645,81.6462658229455,4.3217761463326285,10.680252569345015,3.888639284800934,5.954526492646595
180,221,2,0.4108187864664108,0.259911,2079.289132,0.447347,3578.776487,0.417742,3341.934381,333.8283645872043,81.63852508661437,4.289473188244273,10.515675494160446,3.8506157989383687,5.963460311334816
